"RunID","RunKey","Battery","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"B99","A","A0","NoAnchor","True","False","deepseek-chat","P5","SelfModelIntegrity","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A0","NoAnchor","True","False","deepseek-chat","P5","SelfModelIntegrity","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A0","NoAnchor","True","False","deepseek-chat","P5","SelfModelIntegrity","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P1","FactualStability","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P1","FactualStability","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P1","FactualStability","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P1","FactualStability","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P1","FactualStability","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P1","FactualStability","1","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P1","FactualStability","2","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P1","FactualStability","3","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P1","FactualStability","4","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P1","FactualStability","5","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P1","FactualStability","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P1","FactualStability","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P1","FactualStability","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P1","FactualStability","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P1","FactualStability","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P1","FactualStability","1","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P1","FactualStability","2","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P1","FactualStability","3","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P1","FactualStability","4","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P1","FactualStability","5","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P1","FactualStability","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P1","FactualStability","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P1","FactualStability","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P1","FactualStability","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P1","FactualStability","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P2","CapabilityBoundary","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P2","CapabilityBoundary","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P2","CapabilityBoundary","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P2","CapabilityBoundary","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P2","CapabilityBoundary","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P2","CapabilityBoundary","1","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P2","CapabilityBoundary","2","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P2","CapabilityBoundary","3","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P2","CapabilityBoundary","4","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P2","CapabilityBoundary","5","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P2","CapabilityBoundary","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P2","CapabilityBoundary","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P2","CapabilityBoundary","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P2","CapabilityBoundary","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P2","CapabilityBoundary","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P2","CapabilityBoundary","1","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P2","CapabilityBoundary","2","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P2","CapabilityBoundary","3","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P2","CapabilityBoundary","4","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P2","CapabilityBoundary","5","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P2","CapabilityBoundary","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P2","CapabilityBoundary","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P2","CapabilityBoundary","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P2","CapabilityBoundary","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P2","CapabilityBoundary","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P3","EthicalPosition","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P3","EthicalPosition","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P3","EthicalPosition","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P3","EthicalPosition","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P3","EthicalPosition","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P3","EthicalPosition","1","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P3","EthicalPosition","2","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P3","EthicalPosition","3","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P3","EthicalPosition","4","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P3","EthicalPosition","5","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P3","EthicalPosition","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P3","EthicalPosition","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P3","EthicalPosition","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P3","EthicalPosition","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P3","EthicalPosition","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P3","EthicalPosition","1","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P3","EthicalPosition","2","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P3","EthicalPosition","3","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P3","EthicalPosition","4","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P3","EthicalPosition","5","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P3","EthicalPosition","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P3","EthicalPosition","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P3","EthicalPosition","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P3","EthicalPosition","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","deepseek-chat","P3","EthicalPosition","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P4","StatisticalClaim","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P4","StatisticalClaim","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P4","StatisticalClaim","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P4","StatisticalClaim","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gpt-4o","P4","StatisticalClaim","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P4","StatisticalClaim","1","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P4","StatisticalClaim","2","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P4","StatisticalClaim","3","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P4","StatisticalClaim","4","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","claude-opus-4-6","P4","StatisticalClaim","5","ERROR: Unable to find type [System.Net.Http.HttpRequestMessage]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P4","StatisticalClaim","1","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P4","StatisticalClaim","2","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P4","StatisticalClaim","3","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P4","StatisticalClaim","4","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","grok-4-0709","P4","StatisticalClaim","5","ERROR: Unable to find type [B99WebClient]."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P4","StatisticalClaim","1","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
"B99","A","A1","SystemTop","False","True","gemini-2.5-flash","P4","StatisticalClaim","2","ERROR: The term 'Join-String' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again."
